Fecha,Fondo,Tipo,Movimiento,Cantidad_Cuotapartes,Valor_Cuotaparte,Moneda,Importe,Importe_USD
2025-01-31,Novus Liquidez,Money Market,Suscripcion,12827144.9391,5.924935,ARS,76000000.0,72277.6948000019
2025-01-31,Novus Liquidez Plus,Renta Fija CP,Suscripcion,6913708.1317,10.159124,ARS,70237218.21,66797.16080767784
2025-01-31,Novus Liquidez Plus,Renta Fija CP,Suscripcion,3973213.7982,10.054483,ARS,39948610.59,37992.019525107164
2025-01-31,Novus Liquidez,Money Market,Suscripcion,17215378.7341,5.924935,ARS,102000000.0,97004.27460000255
2025-01-31,Novus Gestion II,Renta Fija CP,Suscripcion,5491799.8275,1.092538,ARS,6000000.0,5706.133800000151
2025-01-31,Novus Performance,House View ARS,Suscripcion,2659270.083,1.502856,ARS,3996500.0,3800.7606219501
2025-01-31,Novus Liquidez,Money Market,Suscripcion,506334.6686,5.924935,ARS,3000000.0,2853.0669000000753
2025-01-31,Novus Performance,House View ARS,Suscripcion,4625665.9232,1.507366,ARS,6972571.54,6631.071022885517
2025-02-03,Novus Liquidez,Money Market,Suscripcion,108794099.9241,5.937822,ARS,646000000.0,613048.6382000109
2025-02-03,Novus Gestion II,Renta Fija CP,Rescate,212991142.8033,1.095521,ARS,233336269.76,221434.18331120492
2025-02-03,Novus Liquidez,Money Market,Suscripcion,51965511.4143,5.67487,ARS,294897521.76,279855.30050081434
2025-02-03,Novus Liquidez,Money Market,Suscripcion,80974261.7525,3.890125,ARS,315000000.0,298932.38550000533
2025-02-03,Novus Liquidez,Money Market,Rescate,63916829.9402,5.67487,ARS,362719700.72,344217.98540977016
2025-02-03,Novus Liquidez,Money Market,Suscripcion,87574198.0813,5.937822,ARS,520000000.0,493475.68400000874
2025-02-03,Novus Liquidez,Money Market,Rescate,87595897.6764,5.937822,ARS,520128848.33,493597.9599957376
2025-02-03,Novus Liquidez,Money Market,Suscripcion,98520972.8415,5.937822,ARS,585000000.0,555160.1445000098
2025-02-03,Novus Liquidez,Money Market,Rescate,105807067.9255,5.937822,ARS,628263535.68,596216.8807729844
2025-02-03,Novus Liquidez,Money Market,Rescate,127140491.5989,5.937822,ARS,754937608.11,716429.5241142554
2025-02-03,Novus Liquidez,Money Market,Suscripcion,30461746.0878,3.890125,ARS,118500000.0,112455.51645000199
2025-02-03,Novus Liquidez,Money Market,Rescate,200846085.2313,5.937822,ARS,1192588303.5,1131756.401538601
2025-02-03,Novus Liquidez,Money Market,Suscripcion,210178075.3953,5.937822,ARS,1248000000.0,1184341.641600021
2025-02-03,Novus Liquidez,Money Market,Suscripcion,265894716.6342,5.787856,ARS,1538960331.04,1460460.5807862382
2025-02-03,Novus Liquidez,Money Market,Suscripcion,281584729.2155,5.937822,ARS,1672000000.0,1586714.1224000282
2025-02-03,Novus Liquidez,Money Market,Suscripcion,312740934.3021,5.937822,ARS,1857000000.0,1762277.5869000312
2025-02-03,Novus Liquidez,Money Market,Rescate,472715416.5281,5.937822,ARS,2806900000.0,2663724.802730047
2025-02-03,Novus Liquidez,Money Market,Rescate,486756394.7958,5.937822,ARS,2890272829.66,2742844.926082902
2025-02-03,Novus Liquidez,Money Market,Suscripcion,1178883435.7109,5.937822,ARS,7000000000.0,6642941.900000118
2025-02-03,Novus Liquidez,Money Market,Rescate,1179893907.2272,5.937822,ARS,7006000000.0,6648635.850200118
2025-02-03,Novus Liquidez,Money Market,Rescate,1799672284.1685,5.787856,ARS,10416244027.96,9884929.127708782
2025-02-03,Novus Gestión,Renta Fija CER,Rescate,695781480.869,1.366846,ARS,951026134.0,902515.9076491038
2025-02-03,Novus Liquidez,Money Market,Rescate,18976253.9764,3.890125,ARS,73820000.0,70054.56729400124
2025-02-03,Novus Liquidez,Money Market,Rescate,564516753.7861,5.937822,ARS,3352000000.0,3181020.1784000564
2025-02-03,Novus Liquidez,Money Market,Rescate,9778750.552,3.890125,ARS,38040561.99,36100.17759184613
2025-02-03,Novus Capital,House View USD,Rescate,209.5318,1.097685,USDMEP,230.0,230.0
2025-02-03,Novus Liquidez,Money Market,Rescate,127.7569,2.051167,ARS,262.05,0.24868327498500442
2025-02-03,Novus Capital,House View USD,Rescate,19464.9936,1.097685,USDMEP,21366.43,21366.43
2025-02-03,Novus Performance,House View ARS,Rescate,26421527.7323,1.513917,ARS,40000000.0,37959.668000000675
2025-02-03,Novus Capital,House View USD,Suscripcion,41524.5539,1.097685,USDMEP,45580.88,45580.88
2025-02-03,Novus Liquidez Plus,Renta Fija CP,Rescate,4965.8616,10.068746,ARS,50000.0,47.449585000000845
2025-02-03,Novus Liquidez Plus,Renta Fija CP,Suscripcion,13070.279,10.068746,ARS,131601.32,124.88856038904622
2025-02-03,Novus Performance,House View ARS,Suscripcion,108588.2854,1.509342,ARS,163896.86,155.53675979606476
2025-02-03,Novus Capital,House View USD,Suscripcion,165184.6514,1.097717,USDC,181326.0,181326.0
2025-02-03,Novus Liquidez,Money Market,Rescate,88235.4757,5.666655,ARS,500000.0,474.49585000000843
2025-02-03,Novus Estrategia,CER,Suscripcion,6177.9617,9.046673,ARS,55890.0,53.03914611300094
2025-02-03,Novus Performance,House View ARS,Rescate,1029619.8674,1.509342,ARS,1554048.51,1474.7791373873931
2025-02-03,Novus Performance,House View ARS,Rescate,352489.4452,1.509342,ARS,532027.12,504.88932105491295
2025-02-03,Novus Performance,House View ARS,Suscripcion,18027086.7795,1.386802,ARS,25000000.0,23724.79250000042
2025-02-03,Novus Liquidez,Money Market,Suscripcion,3772426.9942,5.937822,ARS,22400000.0,21257.414080000377
2025-02-03,Novus Liquidez Plus,Renta Fija CP,Rescate,14868129.8443,1.084881,ARS,16130151.57,15307.37995967224
2025-02-03,Novus Gestion II,Renta Fija CP,Rescate,12779307.7448,1.095521,ARS,14000000.0,13285.883800000236
2025-02-03,Novus Liquidez,Money Market,Rescate,5052357.5816,5.937822,ARS,30000000.0,28469.751000000506
2025-02-03,Novus Liquidez Plus,Renta Fija CP,Rescate,307351.4502,10.068746,ARS,3094643.68,2936.7911667775084
2025-02-03,Novus Performance,House View ARS,Rescate,2000000.0,1.512541,ARS,3025082.0,2870.777709819451
2025-02-03,Novus Gestion II,Renta Fija CP,Suscripcion,2285662.042,1.093775,ARS,2500000.0,2372.479250000042
2025-02-03,Novus Gestión,Renta Fija CER,Rescate,2954873.1768,1.353696,ARS,4000000.0,3795.9668000000675
2025-02-04,Novus Liquidez,Money Market,Rescate,98520972.8415,5.942335,ARS,585444625.15,555582.0900769711
2025-02-04,Novus Gestion II,Renta Fija CP,Rescate,36596422.8826,1.093003,ARS,40000000.0,37959.668000000675
2025-02-04,Novus Liquidez,Money Market,Suscripcion,25686589.6993,3.893082,ARS,100000000.0,94899.17000000169
2025-02-04,Novus Liquidez,Money Market,Rescate,21605842.1184,5.678973,ARS,122698994.03,116440.32693282161
2025-02-04,Novus Liquidez,Money Market,Rescate,34913210.43,3.893082,ARS,135919991.09,128986.94340848624
2025-02-04,Novus Liquidez,Money Market,Rescate,80974261.7525,3.893082,ARS,315239440.89,299159.6129172559
2025-02-04,Novus Liquidez,Money Market,Suscripcion,83973724.1336,5.942335,ARS,499000000.0,473546.8583000084
2025-02-04,Novus Liquidez,Money Market,Suscripcion,85151712.2477,5.942335,ARS,506000000.0,480189.8002000085
2025-02-04,Novus Liquidez,Money Market,Rescate,87574198.0813,5.942335,ARS,520395222.36,493850.74673930317
2025-02-04,Novus Performance,House View ARS,Rescate,352958635.6544,1.49382,ARS,527256669.11,500362.20275504526
2025-02-04,Novus Liquidez,Money Market,Rescate,108711474.5297,5.942335,ARS,646000000.0,613048.6382000109
2025-02-04,Novus Liquidez,Money Market,Suscripcion,1518525913.3325,5.792255,ARS,8795689314.13,8347036.15488821
2025-02-04,Novus Liquidez,Money Market,Rescate,211101934.361,5.942335,ARS,1254438413.12,1190451.6422120722
2025-02-04,Novus Liquidez,Money Market,Suscripcion,217927801.1084,5.942335,ARS,1295000000.0,1228944.251500022
2025-02-04,Novus Gestión,Renta Fija CER,Rescate,972008038.6063,1.369516,ARS,1331180561.0,1263279.3035903662
2025-02-04,Novus Liquidez,Money Market,Rescate,281584729.2155,5.942335,ARS,1673270791.88,1587920.0933465757
2025-02-04,Novus Liquidez,Money Market,Suscripcion,282717147.3839,5.942335,ARS,1680000000.0,1594306.0560000283
2025-02-04,Novus Liquidez,Money Market,Rescate,312740934.3021,5.942335,ARS,1858411399.84,1763616.9936335725
2025-02-04,Novus Liquidez,Money Market,Suscripcion,616592635.7231,5.942335,ARS,3664000000.0,3477105.5888000615
2025-02-04,Novus Liquidez,Money Market,Rescate,679328632.3236,5.792255,ARS,3934844667.22,3734134.9299811083
2025-02-04,Novus Liquidez,Money Market,Rescate,1180512374.3444,5.942335,ARS,7015000000.0,6657176.775500118
2025-02-04,Novus Gestión,Renta Fija CER,Rescate,14668978.3909,1.356341,ARS,19896136.82,18881.26870424473
2025-02-04,Novus Liquidez,Money Market,Suscripcion,201304182.2526,5.678973,ARS,1143201015.8,1084888.275425788
2025-02-04,Novus Liquidez,Money Market,Suscripcion,3037176.2605,5.678973,ARS,17248041.98,16368.248680271858
2025-02-04,Novus Liquidez,Money Market,Suscripcion,1177988114.0999,5.942335,ARS,7000000000.0,6642941.900000118
2025-02-04,Novus Liquidez,Money Market,Rescate,2271834.22,5.942335,ARS,13500000.0,12811.387950000228
2025-02-04,Novus Capital,House View USD,Rescate,120.0,1.096403,USDMEP,131.57,131.57
2025-02-04,Novus Renta Dolar,USD MEP,Suscripcion,1788.5248,1.11824,USDMEP,2000.0,2000.0
2025-02-04,Novus Capital,House View USD,Suscripcion,5632.9834,1.096403,USDMEP,6176.02,6176.02
2025-02-04,Novus Capital,House View USD,Suscripcion,7012.0202,1.096403,USDMEP,7688.0,7688.0
2025-02-04,Novus Capital,House View USD,Suscripcion,9990.6785,1.095321,USDMEP,10943.0,10943.0
2025-02-04,Novus Capital,House View USD,Suscripcion,10740.4816,1.096435,USDMEP,11776.24,11776.24
2025-02-04,Novus Valor,Dólar Linked,Rescate,11617.7374,6.51155,ARS,75649.48,71.79072862931727
2025-02-04,Novus Renta Dolar,USD MEP,Rescate,72437.7849,1.104396,USDC,80000.0,80000.0
2025-02-04,Novus Performance,House View ARS,Rescate,64570.7709,1.500679,ARS,96900.0,91.95729573000163
2025-02-04,Novus Liquidez Plus,Renta Fija CP,Rescate,10082.5508,10.051879,ARS,101348.58,96.1789612267877
2025-02-04,Novus Estrategia,CER,Rescate,44271.3533,9.033192,ARS,399911.63,379.51281760347774
2025-02-04,Novus Performance,House View ARS,Rescate,1200.8578,1.500679,ARS,1802.1,1.7101779425700303
2025-02-04,Novus Liquidez Plus,Renta Fija CP,Rescate,49741.9437,10.051879,ARS,500000.0,474.49585000000843
2025-02-04,Novus Estrategia,CER,Suscripcion,50569.4996,9.033192,ARS,456804.0,433.5032045268077
2025-02-04,Novus Performance,House View ARS,Suscripcion,6694246.9641,1.49382,ARS,10000000.0,9489.917000000169
2025-02-04,Novus Liquidez Plus,Renta Fija CP,Suscripcion,548139.0759,10.157384,ARS,5567659.08,5283.66225534973
2025-02-04,Novus Liquidez,Money Market,Suscripcion,263732.3011,5.792255,ARS,1527604.74,1449.6842191406838
2025-02-04,Novus Liquidez,Money Market,Rescate,206054.2724,5.670752,ARS,1168482.68,1108.8803649137756
2025-02-04,Novus Performance,House View ARS,Suscripcion,9380651.6485,1.505244,ARS,14120169.61,13399.923762482475
2025-02-04,Novus Liquidez Plus,Renta Fija CP,Suscripcion,84577.0019,10.051879,ARS,850157.79,806.7926864003573
2025-02-04,Novus Performance,House View ARS,Rescate,531021.9631,1.50386,ARS,798582.69,757.8483445736864
2025-02-04,Novus Gestion II,Renta Fija CP,Suscripcion,664383.0218,1.091238,ARS,725000.0,688.0189825000122
2025-02-04,Novus Performance,House View ARS,Rescate,469997.3814,1.48937,ARS,700000.0,664.2941900000118
2025-02-04,Novus Performance,House View ARS,Suscripcion,733083.4908,1.500679,ARS,1100123.0,1044.0075959791186
2025-02-05,Novus Liquidez Plus,Renta Fija CP,Rescate,10632476.6189,10.155974,ARS,107983156.1,102450.81187026625
2025-02-05,Novus Liquidez,Money Market,Suscripcion,46935997.4565,5.682914,ARS,266733237.05,253067.58642292253
2025-02-05,Novus Liquidez,Money Market,Suscripcion,76513294.2269,5.946679,ARS,455000000.0,431688.80299999996
2025-02-05,Novus Liquidez,Money Market,Rescate,83973724.1336,5.946679,ARS,499364781.86,473780.62624505383
2025-02-05,Novus Liquidez,Money Market,Rescate,85151712.2477,5.946679,ARS,506369899.04,480426.8474545241
2025-02-05,Novus Gestion II,Renta Fija CP,Suscripcion,481486864.3436,1.094007,ARS,526750000.0,499762.80655
2025-02-05,Novus Liquidez,Money Market,Suscripcion,90134342.2101,5.946679,ARS,536000000.0,508538.89759999997
2025-02-05,Novus Liquidez,Money Market,Suscripcion,147843101.5665,3.895928,ARS,575986079.0,546476.3538201613
2025-02-05,Novus Liquidez,Money Market,Suscripcion,126288975.7459,5.946679,ARS,751000000.0,712523.7165999999
2025-02-05,Novus Liquidez,Money Market,Suscripcion,200448014.7658,5.946679,ARS,1192000000.0,1130929.7872
2025-02-05,Novus Liquidez,Money Market,Suscripcion,234752876.3533,5.946679,ARS,1396000000.0,1324478.1735999999
2025-02-05,Novus Liquidez,Money Market,Suscripcion,260313361.4577,5.946679,ARS,1548000000.0,1468690.6968
2025-02-05,Novus Liquidez,Money Market,Rescate,282717147.3839,5.946679,ARS,1681228123.29,1595093.090358234
2025-02-05,Novus Liquidez,Money Market,Suscripcion,405260878.6629,5.796489,ARS,2349090225.3,2228738.346151115
2025-02-05,Novus Liquidez,Money Market,Suscripcion,504483258.6389,5.946679,ARS,3000000000.0,2846299.8
2025-02-05,Novus Liquidez,Money Market,Rescate,616142219.8844,5.946679,ARS,3664000000.0,3476280.8224
2025-02-05,Novus Liquidez,Money Market,Rescate,938988088.0318,5.796489,ARS,5442834123.41,5163979.225631686
2025-02-05,Novus Liquidez,Money Market,Suscripcion,1177127603.4909,5.946679,ARS,7000000000.0,6641366.199999999
2025-02-05,Novus Liquidez,Money Market,Rescate,14665995.3402,5.682914,ARS,83345590.24,79075.51227699798
2025-02-05,Novus Liquidez,Money Market,Rescate,1178069305.5737,5.946679,ARS,7005600000.0,6646679.292959999
2025-02-05,Novus Liquidez,Money Market,Rescate,217927801.1084,5.946679,ARS,1295946678.37,1229550.9238183983
2025-02-05,Novus Liquidez,Money Market,Rescate,432817592.0244,5.946679,ARS,2573827285.32,2441961.3624802865
2025-02-05,Novus Gestión,Renta Fija CER,Rescate,60680223.2289,1.354075,ARS,82165573.27,77955.95158842877
2025-02-05,Novus Performance,House View ARS,Suscripcion,13298750.7995,1.507108,ARS,20042653.72,19015.80042490175
2025-02-05,Novus Liquidez,Money Market,Rescate,12971337.2997,3.895928,ARS,50535396.18,47946.29601335159
2025-02-05,Novus Capital,House View USD,Rescate,274.1092,1.094454,USDMEP,300.0,300.0
2025-02-05,Novus Liquidez,Money Market,Rescate,489.7584,2.054074,ARS,1006.0,0.9544591995999999
2025-02-05,Novus Capital,House View USD,Suscripcion,2097.1096,1.094454,USDMEP,2295.19,2295.19
2025-02-05,Novus Performance,House View ARS,Rescate,19557.6352,1.380535,ARS,27000.0,25.6166982
2025-02-05,Novus Capital,House View USD,Rescate,53163.6527,1.094486,USDMEP,58186.87,58186.87
2025-02-05,Novus Capital,House View USD,Rescate,82579.6551,1.094486,USDMEP,90382.28,90382.28
2025-02-05,Novus Liquidez,Money Market,Suscripcion,28497.9342,3.895928,ARS,111025.9,105.33766565493998
2025-02-05,Novus Performance,House View ARS,Rescate,129918.7228,1.502521,ARS,195205.61,185.20456290062597
2025-02-05,Novus Estrategia,CER,Rescate,5540.0,9.009719,ARS,49913.84,47.356584269744
2025-02-05,Novus Gestion II,Renta Fija CP,Rescate,1831139.628,1.092216,ARS,2000000.0,1897.5331999999999
2025-02-05,Novus Liquidez,Money Market,Rescate,444077.2778,5.674688,ARS,2520000.0,2390.891832
2025-02-05,Novus Performance,House View ARS,Suscripcion,2324490.9696,1.505706,ARS,3500000.0,3320.6830999999997
2025-02-05,Novus Liquidez Plus,Renta Fija CP,Suscripcion,510837.4479,10.155974,ARS,5188051.84,4922.250304860544
2025-02-05,Novus Performance,House View ARS,Suscripcion,4346141.1699,1.380535,ARS,6000000.0,5692.5996
2025-02-05,Novus Liquidez Plus,Renta Fija CP,Rescate,853277.6052,10.050263,ARS,8575664.34,8136.303898603043
2025-02-05,Novus Liquidez,Money Market,Rescate,2874796.4541,3.895928,ARS,11200000.0,10626.18592
2025-02-05,Novus Liquidez Plus,Renta Fija CP,Rescate,1181570.5711,10.155974,ARS,12000000.0,11385.1992
2025-02-05,Novus Performance,House View ARS,Suscripcion,199664.4306,1.502521,ARS,300000.0,284.62998
2025-02-05,Novus Liquidez Plus,Renta Fija CP,Suscripcion,1552667.9391,10.050263,ARS,15604721.14,14805.238219945924
2025-02-06,Novus Liquidez,Money Market,Suscripcion,150055157.4528,5.951145,ARS,893000000.0,847248.5737999999
2025-02-06,Novus Liquidez,Money Market,Suscripcion,141000981.9636,5.686972,ARS,801868636.4,760786.1798038642
2025-02-06,Novus Liquidez,Money Market,Rescate,126530272.7458,5.951145,ARS,753000000.0,714421.2498
2025-02-06,Novus Liquidez,Money Market,Rescate,90134342.2101,5.951145,ARS,536402539.97,508920.814078701
2025-02-06,Novus Liquidez,Money Market,Suscripcion,72591072.8103,5.951145,ARS,432000000.0,409867.1712
2025-02-06,Novus Liquidez,Money Market,Suscripcion,84017445.3823,5.951145,ARS,500000000.0,474383.3
2025-02-06,Novus Liquidez,Money Market,Rescate,76513294.2269,5.951145,ARS,455341708.37,432013.0044883964
2025-02-06,Novus Liquidez,Money Market,Suscripcion,57804002.423,5.951145,ARS,344000000.0,326375.7104
2025-02-06,Novus Liquidez,Money Market,Suscripcion,159129041.5541,5.951145,ARS,947000000.0,898481.9702
2025-02-06,Novus Liquidez,Money Market,Suscripcion,84185480.2731,5.951145,ARS,501000000.0,475332.06659999996
2025-02-06,Novus Gestión,Renta Fija CER,Rescate,730017060.4987,1.369831,ARS,1000000000.0,948766.6
2025-02-06,Novus Liquidez,Money Market,Suscripcion,1176244235.353,5.951145,ARS,7000000000.0,6641366.199999999
2025-02-06,Novus Liquidez,Money Market,Suscripcion,306540173.3432,3.898854,ARS,1195155381.0,1133923.5073030745
2025-02-06,Novus Liquidez,Money Market,Rescate,234752876.3533,5.951145,ARS,1397048406.35,1325472.8665281078
2025-02-06,Novus Liquidez,Money Market,Suscripcion,256253208.4161,5.951145,ARS,1525000000.0,1446869.065
2025-02-06,Novus Liquidez,Money Market,Rescate,260313361.4577,5.951145,ARS,1549162559.47,1469793.6943956497
2025-02-06,Novus Liquidez,Money Market,Rescate,270460031.9827,5.800843,ARS,1568896183.31,1488516.2975920052
2025-02-06,Novus Liquidez,Money Market,Rescate,402700090.3145,5.800843,ARS,2336000000.0,2216318.7775999997
2025-02-06,Novus Liquidez,Money Market,Rescate,526839918.4419,5.800843,ARS,3056115653.01,2899540.4573130775
2025-02-06,Novus Liquidez,Money Market,Suscripcion,662918396.1382,5.800843,ARS,3845485537.81,3648468.239057165
2025-02-06,Novus Liquidez,Money Market,Rescate,1177084409.8068,5.951145,ARS,7005000000.0,6646110.033
2025-02-06,Novus Liquidez,Money Market,Rescate,12693628.5043,5.686972,ARS,72188309.88,68489.857324594
2025-02-06,Novus Liquidez,Money Market,Rescate,200297589.7915,5.951145,ARS,1192000000.0,1130929.7872
2025-02-06,Novus Liquidez Plus,Renta Fija CP,Rescate,4919469.2719,10.163698,ARS,50000000.0,47438.329999999994
2025-02-06,Novus Liquidez,Money Market,Rescate,918908.1523,3.898854,ARS,3582688.73,3399.135405220418
2025-02-06,Novus Liquidez Plus,Renta Fija CP,Rescate,3159683.0734,10.057686,ARS,31779100.21,30150.948857300984
2025-02-06,Novus Performance,House View ARS,Suscripcion,24230188.1118,1.509687,ARS,36580000.0,34705.882227999995
2025-02-06,Novus Capital,House View USD,Rescate,53.0,1.095468,USDMEP,58.06,58.06
2025-02-06,Novus Liquidez,Money Market,Suscripcion,972.9798,2.055541,ARS,2000.0,1.8975331999999998
2025-02-06,Novus Capital,House View USD,Rescate,4564.1259,1.0955,USDMEP,5000.0,5000.0
2025-02-06,Novus Capital,House View USD,Suscripcion,20819.7135,1.095468,USDMEP,22807.33,22807.33
2025-02-06,Novus Performance,House View ARS,Rescate,25309.4624,1.382882,ARS,35000.0,33.206831
2025-02-06,Novus Capital,House View USD,Suscripcion,41077.1337,1.0955,USDMEP,45000.0,45000.0
2025-02-06,Novus Valor,Dólar Linked,Rescate,15556.1325,6.489213,ARS,100947.06,95.77519889619599
2025-02-06,Novus Liquidez,Money Market,Suscripcion,276904.0241,5.800843,ARS,1606276.77,1523.981749731882
2025-02-06,Novus Estrategia,CER,Rescate,231778.4675,9.013358,ARS,2089102.3,1982.0704862231798
2025-02-06,Novus Liquidez Plus,Renta Fija CP,Suscripcion,212583.6897,10.057686,ARS,2138100.0,2028.55786746
2025-02-06,Novus Capital,House View USD,Suscripcion,4564.2592,1.095468,USDMEP,5000.0,5000.0
2025-02-06,Novus Performance,House View ARS,Rescate,2320545.5801,1.508266,ARS,3500000.0,3320.6830999999997
2025-02-06,Novus Liquidez,Money Market,Suscripcion,418409.2174,5.800843,ARS,2427126.18,2302.776253569588
2025-02-06,Novus Liquidez,Money Market,Suscripcion,6053060.7198,3.898854,ARS,23600000.0,22390.89176
2025-02-06,Novus Liquidez,Money Market,Rescate,2500959.8409,5.800843,ARS,14507675.39,13764.397853673974
2025-02-06,Novus Performance,House View ARS,Suscripcion,6802117.9941,1.505075,ARS,10237697.74,9713.185676607483
2025-02-06,Novus Liquidez Plus,Renta Fija CP,Rescate,1193117.383,10.057686,ARS,12000000.0,11385.1992
2025-02-06,Novus Gestion II,Renta Fija CP,Rescate,3899368.649,1.09052,ARS,4252339.5,4034.4776894607
2025-02-06,Novus Gestion II,Renta Fija CP,Suscripcion,3650959.5697,1.09052,ARS,3981444.43,3777.461494940038
2025-02-06,Novus Performance,House View ARS,Rescate,2616436.3871,1.509687,ARS,3950000.0,3747.6280699999998
2025-02-06,Novus Gestion II,Renta Fija CP,Suscripcion,4577362.9262,1.092332,ARS,5000000.0,4743.833
2025-02-07,Novus Liquidez,Money Market,Rescate,57760452.627,5.955632,ARS,344000000.0,326530.61359999224
2025-02-07,Novus Liquidez,Money Market,Suscripcion,89159303.3283,5.955632,ARS,531000000.0,504034.173899988
2025-02-07,Novus Liquidez,Money Market,Rescate,72704290.6613,5.955632,ARS,433000000.0,411010.9176999902
2025-02-07,Novus Liquidez,Money Market,Suscripcion,79034433.2893,5.955632,ARS,470700000.0,446796.39482998935
2025-02-07,Novus Liquidez,Money Market,Suscripcion,47778287.5248,5.691049,ARS,271908575.44,258100.2150625668
2025-02-07,Novus Liquidez,Money Market,Rescate,127855220.6275,3.901794,ARS,498864732.71,473530.83510230354
2025-02-07,Novus Liquidez,Money Market,Rescate,84185480.2731,5.955632,ARS,501377740.25,475916.2243290989
2025-02-07,Novus Liquidez,Money Market,Rescate,150055157.4528,5.955632,ARS,893673297.49,848289.7970562155
2025-02-07,Novus Liquidez,Money Market,Suscripcion,341525466.9865,5.955632,ARS,2034000000.0,1930707.1745999542
2025-02-07,Novus Gestión,Renta Fija CER,Rescate,727732124.7158,1.374132,ARS,1000000000.0,949216.8999999774
2025-02-07,Novus Liquidez,Money Market,Rescate,256253208.4161,5.955632,ARS,1526149808.15,1448647.1898277034
2025-02-07,Novus Liquidez,Money Market,Suscripcion,275614158.7868,5.805217,ARS,1600000000.03,1518747.0400284403
2025-02-07,Novus Liquidez,Money Market,Suscripcion,576286898.9669,5.805217,ARS,3345470502.76,3175577.1396712135
2025-02-07,Novus Liquidez,Money Market,Rescate,1158538965.7805,5.805217,ARS,6725570099.31,6384024.800399579
2025-02-07,Novus Liquidez,Money Market,Rescate,24560497.0431,3.901794,ARS,95830000.0,90963.45552699783
2025-02-07,Novus Liquidez,Money Market,Rescate,1176197589.1055,5.955632,ARS,7005000000.0,6649264.384499841
2025-02-07,Novus Liquidez,Money Market,Rescate,159129041.5541,5.955632,ARS,947714012.01,899586.1565666735
2025-02-07,Novus Liquidez,Money Market,Rescate,12059011.9943,5.691049,ARS,68628428.15,65143.26382041419
2025-02-07,Novus Liquidez,Money Market,Suscripcion,1175358047.6429,5.955632,ARS,7000000000.0,6644518.2999998415
2025-02-07,Novus Liquidez,Money Market,Rescate,1722588.4924,5.805217,ARS,10000000.0,9492.168999999774
2025-02-07,Novus Capital,House View USD,Suscripcion,1129.9122,1.096979,USDMEP,1239.49,1239.49
2025-02-07,Novus Capital,House View USD,Rescate,1163.6128,1.096947,USDMEP,1276.42,1276.42
2025-02-07,Novus Capital,House View USD,Suscripcion,1294.5019,1.096947,USDMEP,1420.0,1420.0
2025-02-07,Novus Capital,House View USD,Suscripcion,2071.7716,1.096979,USDC,2272.69,2272.69
2025-02-07,Novus Liquidez,Money Market,Rescate,7038.77,5.682811,ARS,40000.0,37.9686759999991
2025-02-07,Novus Estrategia,CER,Suscripcion,5637.9376,9.045861,ARS,51000.0,48.41006189999885
2025-02-07,Novus Liquidez Plus,Renta Fija CP,Rescate,5758.6935,10.202887,ARS,58755.3,55.771523724568674
2025-02-07,Novus Performance,House View ARS,Suscripcion,111920.2364,1.509361,ARS,168928.04,160.3493504518722
2025-02-07,Novus Liquidez,Money Market,Suscripcion,9943137.4388,3.901794,ARS,38796074.0,36825.889094449725
2025-02-07,Novus Performance,House View ARS,Rescate,200341.7897,1.509361,ARS,302388.08,287.0318758945452
2025-02-07,Novus Liquidez Plus,Renta Fija CP,Rescate,30000.0,10.096245,ARS,302887.35,287.5057914162081
2025-02-07,Novus Liquidez Plus,Renta Fija CP,Suscripcion,262552.8274,10.202887,ARS,2678796.83,2542.7592227023665
2025-02-07,Novus Liquidez Plus,Renta Fija CP,Suscripcion,274951.5319,10.096245,ARS,2775978.03,2635.005260104644
2025-02-07,Novus Liquidez,Money Market,Rescate,878572.6498,5.691049,ARS,5000000.0,4746.084499999887
2025-02-07,Novus Gestion II,Renta Fija CP,Rescate,5015914.1275,1.09651,ARS,5500000.0,5220.692949999876
2025-02-07,Novus Liquidez Plus,Renta Fija CP,Rescate,792373.7983,10.096245,ARS,8000000.0,7593.735199999819
2025-02-07,Novus Liquidez,Money Market,Rescate,1500592.7742,5.955632,ARS,8936978.34,8483.130875261744
2025-02-07,Novus Performance,House View ARS,Rescate,185508.967,1.509361,ARS,280000.0,265.7807319999937
2025-02-10,Novus Liquidez,Money Market,Suscripcion,99726060.1839,3.910713,ARS,390000000.0,369493.13700000884
2025-02-10,Novus Liquidez,Money Market,Rescate,64698288.5275,5.969246,ARS,386200000.0,365892.9474600087
2025-02-10,Novus Liquidez,Money Market,Suscripcion,8012581.2051,5.703425,ARS,45699155.96,43296.216651059105
2025-02-10,Novus Liquidez Plus,Renta Fija CP,Rescate,7215731.9118,10.393956,ARS,75000000.0,71056.3725000017
2025-02-10,Novus Liquidez,Money Market,Suscripcion,16453269.5188,3.910713,ARS,64344015.0,60960.69730647596
2025-02-10,Novus Liquidez Plus,Renta Fija CP,Suscripcion,40109039.2741,10.189723,ARS,408700000.0,387209.8592100093
2025-02-10,Novus Liquidez,Money Market,Suscripcion,56623566.8625,5.969246,ARS,338000000.0,320227.38540000765
2025-02-10,Novus Performance,House View ARS,Rescate,330636660.7284,1.512234,ARS,500000000.0,473709.1500000113
2025-02-10,Novus Liquidez,Money Market,Rescate,217724866.7163,5.703425,ARS,1241777447.95,1176482.6787151557
