Fecha,Fondo,Tipo,Moneda,PatrimonioNeto,PatrimonioNeto_USD
2026-07-07,Novus Renta Variable,Equity,ARS,11238278785.64,7532358.583049778
2026-07-07,Novus Renta Dolar,USD MEP,USD,3882085.71,3882085.71
2026-07-07,Novus Performance,House View ARS,ARS,42618364122.81,28564587.773545545
2026-07-07,Novus Multiestrategia,Multi,ARS,5580606693.06,3740353.084745237
2026-07-07,Novus Income Dolares,USD MEP,USD,1335617.88,1335617.88
2026-07-07,Novus Dolar MM,Money Market USDMEP,USD,4444155.1,4444155.1
2026-07-07,Novus PyME FCI Abierto PyMES,PyME,ARS,3120303428.25,2091356.2261447376
2026-07-07,Novus Capital,House View USD,USD,35577586.61,35577586.61
2026-07-07,Novus Liquidez,Money Market,ARS,55251977376.31,37032157.14426862
2026-07-08,Novus Multiestrategia,Multi,ARS,5600589059.91,3763836.6735890973
2026-07-08,Novus Ahorro Dolares,USD MEP,USD,2866367.87,2866367.87
2026-07-08,Novus Renta Fija,Renta Fija,ARS,2624033088.73,1763463.0690493758
2026-07-08,Novus Income Dolares,USD MEP,USD,1335545.58,1335545.58
2026-07-08,Novus Liquidez Plus,Renta Fija CP,ARS,15398813370.12,10348664.73369556
2026-07-08,Novus Valor,Dólar Linked,ARS,1615198819.24,1085483.0600785078
2026-07-08,Novus Retorno Total,Total Return,ARS,7438183032.45,4998778.839676796
2026-07-08,Novus PyME FCI Abierto PyMES,PyME,ARS,3122926275.95,2098740.7432682663
2026-07-08,Novus Dolar MM,Money Market USDMEP,USD,4326381.32,4326381.32
2026-07-08,Novus Renta Capital,Pagarés/Cheques,ARS,17017777284.91,11436678.099882774
2026-07-08,Novus Gestion II,Renta Fija CP,ARS,2114976662.89,1421355.2614585848
2026-07-08,Novus Renta Mixta,Mixto,ARS,16813473602.68,11299377.24036588
2026-07-08,Novus Estrategia,CER,ARS,7822378320.42,5256974.593590019
2026-07-08,Novus Renta Dolar,USD MEP,USD,3877873.25,3877873.25
2026-07-08,Novus Gestión,Renta Fija CER,ARS,47957348105.9,32229400.093133364
2026-07-08,Novus Performance,House View ARS,ARS,42526773094.73,28579820.170901645
2026-07-08,Novus Liquidez,Money Market,ARS,56024959539.14,37651181.883562274
2026-07-08,Novus Low Volatility,Low Vol,ARS,114513.72,76.95814392996003
2026-07-08,Novus Balanceado,Renta Fija Mix,ARS,2715640.63,1825.0272759070906
2026-07-08,Novus Renta Balanceado,Renta Fija Mix,ARS,6517674575.99,4380157.575072049
2026-07-08,Novus Capital,House View USD,USD,35542592.27,35542592.27
2026-07-08,Novus Renta Variable,Equity,ARS,11214722470.46,7536775.733215352
2026-07-08,Novus Income,Renta Fija,ARS,7386352553.25,4963946.528943791
2026-07-13,Novus Gestion II,Renta Fija CP,ARS,2379076056.82,1605314.4005888829
2026-07-13,Novus Income Dolares,USD MEP,USD,1337017.73,1337017.73
2026-07-13,Novus Renta Variable,Equity,ARS,11332051660.3,7646458.240100354
2026-07-13,Novus Ahorro Dolares,USD MEP,USD,2848907.75,2848907.75
2026-07-13,Novus Dolar MM,Money Market USDMEP,USD,4680332.19,4680332.19
2026-07-13,Novus Retorno Total,Total Return,ARS,7455221396.66,5030513.51945162
2026-07-13,Novus Balanceado,Renta Fija Mix,ARS,2719996.92,1835.3554577275002
2026-07-13,Novus Renta Balanceado,Renta Fija Mix,ARS,5274589913.81,3559102.3336841166
2026-07-13,Novus Income,Renta Fija,ARS,7387093676.7,4984543.400246074
2026-07-13,Novus Low Volatility,Low Vol,ARS,114540.06,77.28748613782817
2026-07-13,Novus Renta Mixta,Mixto,ARS,16835567858.91,11360031.743636
2026-07-13,Novus Gestión,Renta Fija CER,ARS,47947451534.85,32353204.59797129
2026-07-13,Novus Valor,Dólar Linked,ARS,1622692113.69,1094933.896863499
2026-07-13,Novus Renta Fija,Renta Fija,ARS,2628917165.53,1773898.136498256
2026-07-13,Novus Multiestrategia,Multi,ARS,5609529879.9,3785107.697974876
2026-07-13,Novus Capital,House View USD,USD,36025661.59,36025661.59
2026-07-13,Novus Liquidez Plus,Renta Fija CP,ARS,14528937719.59,9803601.225633906
2026-07-13,Novus Estrategia,CER,ARS,7811913808.61,5271196.646770168
2026-07-13,Novus PyME FCI Abierto PyMES,PyME,ARS,3128978159.95,2111321.1933248746
2026-07-13,Novus Liquidez,Money Market,ARS,55331850768.31,37335929.88545786
2026-07-13,Novus Renta Capital,Pagarés/Cheques,ARS,17038984293.84,11497289.790251821
2026-07-13,Novus Performance,House View ARS,ARS,42266258059.85,28519740.900245078
2026-07-13,Novus Renta Dolar,USD MEP,USD,3886323.71,3886323.71
2026-07-14,Novus Multiestrategia,Multi,ARS,5606601692.38,3810127.0895254775
2026-07-14,Novus Retorno Total,Total Return,ARS,7469189713.52,5075902.2355673965
2026-07-14,Novus Renta Capital,Pagarés/Cheques,ARS,17025820370.81,11570384.874028811
2026-07-14,Novus Renta Fija,Renta Fija,ARS,2629373303.92,1786866.0916926947
2026-07-14,Novus Valor,Dólar Linked,ARS,1617185888.51,1099005.083771993
2026-07-14,Novus Capital,House View USD,USD,36067817.92,36067817.92
2026-07-14,Novus Dolar MM,Money Market USDMEP,USD,4785647.03,4785647.03
2026-07-14,Novus Estrategia,CER,ARS,7791502336.29,5294939.028743028
2026-07-14,Novus Liquidez,Money Market,ARS,53614510129.1,36435279.094671346
2026-07-14,Novus Renta Variable,Equity,ARS,11304342361.65,7682190.286485191
2026-07-14,Novus Income Dolares,USD MEP,USD,1338270.37,1338270.37
2026-07-14,Novus Gestion II,Renta Fija CP,ARS,2379917765.83,1617341.4214096884
2026-07-14,Novus Income,Renta Fija,ARS,7383920500.91,5017955.094911868
2026-07-14,Novus Performance,House View ARS,ARS,41843070171.78,28435659.2313476
2026-07-14,Novus Renta Mixta,Mixto,ARS,16825191036.42,11434041.451782187
2026-07-14,Novus PyME FCI Abierto PyMES,PyME,ARS,3129360019.1,2126646.413611996
2026-07-14,Novus Low Volatility,Low Vol,ARS,114545.51,77.84268877663857
2026-07-14,Novus Ahorro Dolares,USD MEP,USD,2851887.9,2851887.9
2026-07-14,Novus Balanceado,Renta Fija Mix,ARS,2720914.25,1849.0753688265124
2026-07-14,Novus Liquidez Plus,Renta Fija CP,ARS,14165703387.46,9626710.292635856
2026-07-14,Novus Renta Balanceado,Renta Fija Mix,ARS,5222568094.08,3549146.0360364355
2026-07-14,Novus Gestión,Renta Fija CER,ARS,47998253008.32,32618590.381665852
2026-07-14,Novus Renta Dolar,USD MEP,USD,3889125.34,3889125.34
2026-07-15,Novus Capital,House View USD,USD,36169675.59,36169675.59
2026-07-15,Novus Gestión,Renta Fija CER,ARS,48055355657.26,32590949.985331103
2026-07-15,Novus Low Volatility,Low Vol,ARS,114551.01,77.68803677796
2026-07-15,Novus Income,Renta Fija,ARS,7411050283.61,5026144.658143167
2026-07-15,Novus Liquidez,Money Market,ARS,56247458997.8,38146801.70247197
2026-07-15,Novus Renta Fija,Renta Fija,ARS,2634194435.21,1786500.1291816812
2026-07-15,Novus Valor,Dólar Linked,ARS,1615321157.52,1095504.347745434
2026-07-15,Novus Estrategia,CER,ARS,7791123332.55,5283908.679642079
2026-07-15,Novus Dolar MM,Money Market USDMEP,USD,4892868.11,4892868.11
2026-07-15,Novus Gestion II,Renta Fija CP,ARS,2235586394.59,1516165.7504653598
2026-07-15,Novus Renta Dolar,USD MEP,USD,3894997.64,3894997.64
2026-07-15,Novus Multiestrategia,Multi,ARS,5613371780.07,3806966.2877563536
2026-07-15,Novus Renta Mixta,Mixto,ARS,16913340095.86,11470559.59965187
2026-07-15,Novus Renta Capital,Pagarés/Cheques,ARS,17077390561.51,11581817.969253836
2026-07-15,Novus Income Dolares,USD MEP,USD,1338291.67,1338291.67
2026-07-15,Novus Retorno Total,Total Return,ARS,7474622372.12,5069258.994282295
2026-07-15,Novus Balanceado,Renta Fija Mix,ARS,2721854.12,1845.95057676752
2026-07-15,Novus PyME FCI Abierto PyMES,PyME,ARS,3132479182.6,2124434.8517225897
2026-07-15,Novus Renta Variable,Equity,ARS,11508097405.78,7804745.628210373
2026-07-15,Novus Liquidez Plus,Renta Fija CP,ARS,14101896793.26,9563849.997601759
2026-07-15,Novus Performance,House View ARS,ARS,41998970621.43,28483533.87957134
2026-07-15,Novus Renta Balanceado,Renta Fija Mix,ARS,5058957280.88,3430964.5920636924
2026-07-15,Novus Ahorro Dolares,USD MEP,USD,2819327.46,2819327.46
2026-07-16,Novus Renta Balanceado,Renta Fija Mix,ARS,4970155330.42,3367314.033415802
2026-07-16,Novus Ahorro Dolares,USD MEP,USD,2837487.63,2837487.63
2026-07-16,Novus Renta Dolar,USD MEP,USD,3894148.06,3894148.06
2026-07-16,Novus Estrategia,CER,ARS,7663351818.08,5191972.96754157
2026-07-16,Novus Dolar MM,Money Market USDMEP,USD,5108265.07,5108265.07
2026-07-16,Novus Liquidez Plus,Renta Fija CP,ARS,14144740777.83,9583158.061217127
2026-07-16,Novus Capital,House View USD,USD,36157797.24,36157797.24
2026-07-16,Novus Income,Renta Fija,ARS,7399366958.44,5013121.430038424
2026-07-16,Novus Retorno Total,Total Return,ARS,7440488326.23,5040981.436341451
2026-07-16,Novus Renta Capital,Pagarés/Cheques,ARS,17057683323.58,11556696.443972066
2026-07-16,Novus Renta Mixta,Mixto,ARS,16768969632.64,11361090.955107117
2026-07-16,Novus Balanceado,Renta Fija Mix,ARS,2722771.19,1844.6959960690945
2026-07-16,Novus Renta Variable,Equity,ARS,11112539772.63,7528821.261227289
2026-07-16,Novus Performance,House View ARS,ARS,41973083068.21,28437049.195677176
2026-07-16,Novus Multiestrategia,Multi,ARS,5608691919.54,3799926.9145934083
2026-07-16,Novus Gestión,Renta Fija CER,ARS,48041863560.33,32548689.246795833
2026-07-16,Novus Income Dolares,USD MEP,USD,1340020.86,1340020.86
2026-07-16,Novus Gestion II,Renta Fija CP,ARS,2199317967.96,1490052.8786550842
2026-07-16,Novus Valor,Dólar Linked,ARS,1455128239.2,985859.276930028
2026-07-16,Novus PyME FCI Abierto PyMES,PyME,ARS,3132644651.5,2122388.0533748833
2026-07-16,Novus Liquidez,Money Market,ARS,56986950933.69,38609046.76884138
2026-07-16,Novus Renta Fija,Renta Fija,ARS,2636217352.42,1786055.182542549
2026-07-16,Novus Low Volatility,Low Vol,ARS,114556.45,77.61277385886011
2026-07-17,Novus Valor,Dólar Linked,ARS,1772639634.73,1199350.2504619712
2026-07-17,Novus Renta Balanceado,Renta Fija Mix,ARS,4979174390.66,3368859.6009766506
2026-07-17,Novus Performance,House View ARS,ARS,42031842077.47,28438324.03119544
2026-07-17,Novus Liquidez Plus,Renta Fija CP,ARS,14283273134.01,9663919.76973983
2026-07-17,Novus Capital,House View USD,USD,36221609.83,36221609.83
2026-07-17,Novus Liquidez,Money Market,ARS,72657462543.33,49159312.58219167
2026-07-17,Novus Renta Dolar,USD MEP,USD,3898457.71,3898457.71
2026-07-17,Novus Renta Capital,Pagarés/Cheques,ARS,17084848967.43,11559437.962873468
2026-07-17,Novus Renta Mixta,Mixto,ARS,16818141745.78,11378986.523777295
2026-07-17,Novus Income Dolares,USD MEP,USD,1340647.47,1340647.47
2026-07-17,Novus Multiestrategia,Multi,ARS,5621772615.17,3803635.133697872
2026-07-17,Novus Renta Variable,Equity,ARS,11172414455.44,7559143.896406153
2026-07-17,Novus Gestion II,Renta Fija CP,ARS,2204399930.22,1491474.9487875502
2026-07-17,Novus Low Volatility,Low Vol,ARS,114561.77,77.51134796430003
2026-07-17,Novus Gestión,Renta Fija CER,ARS,48133513512.54,32566653.907449454
2026-07-17,Novus PyME FCI Abierto PyMES,PyME,ARS,3136271150.96,2121969.6980280275
2026-07-17,Novus Renta Fija,Renta Fija,ARS,2642395089.94,1787818.0939025055
2026-07-17,Novus Estrategia,CER,ARS,7700766828.63,5210261.828582774
2026-07-17,Novus Ahorro Dolares,USD MEP,USD,2855486.21,2855486.21
2026-07-17,Novus Income,Renta Fija,ARS,7411397638.41,5014477.528171824
2026-07-17,Novus Retorno Total,Total Return,ARS,7455692283.53,5044446.842113565
2026-07-17,Novus Dolar MM,Money Market USDMEP,USD,5251930.88,5251930.88
2026-07-17,Novus Balanceado,Renta Fija Mix,ARS,2723687.13,1842.8194752867007
2026-07-20,Novus Liquidez Plus,Renta Fija CP,ARS,14025997773.15,9470625.800787725
2026-07-20,Novus Renta Capital,Pagarés/Cheques,ARS,17132052807.64,11567894.41754305
2026-07-20,Novus Renta Variable,Equity,ARS,11248828371.16,7595427.143477668
2026-07-20,Novus Ahorro Dolares,USD MEP,USD,2896266.19,2896266.19
2026-07-20,Novus Low Volatility,Low Vol,ARS,113391.95,76.56444444383035
2026-07-20,Novus Renta Mixta,Mixto,ARS,16877872088.11,11396266.664610436
2026-07-20,Novus Gestión,Renta Fija CER,ARS,48198817907.49,32544776.908204805
2026-07-20,Novus PyME FCI Abierto PyMES,PyME,ARS,3141910895.66,2121479.189821018
2026-07-20,Novus Renta Balanceado,Renta Fija Mix,ARS,4737201044.35,3198650.0468453956
2026-07-20,Novus Balanceado,Renta Fija Mix,ARS,2726433.22,1840.940602948477
2026-07-20,Novus Liquidez,Money Market,ARS,66707450808.69,45042164.91057339
2026-07-20,Novus Valor,Dólar Linked,ARS,1802320010.43,1216961.4360505443
2026-07-20,Novus Gestion II,Renta Fija CP,ARS,2209792573.95,1492094.8159069815
2026-07-20,Novus Renta Fija,Renta Fija,ARS,2646719854.08,1787116.5918399936
2026-07-20,Novus Renta Dolar,USD MEP,USD,3926732.03,3926732.03
2026-07-20,Novus Dolar MM,Money Market USDMEP,USD,5034974.03,5034974.03
2026-07-20,Novus Retorno Total,Total Return,ARS,7479203271.63,5050103.14554807
2026-07-20,Novus Estrategia,CER,ARS,7706018211.14,5203252.992915049
2026-07-20,Novus Capital,House View USD,USD,36591701.38,36591701.38
2026-07-20,Novus Income Dolares,USD MEP,USD,1342136.58,1342136.58
2026-07-20,Novus Income,Renta Fija,ARS,7433737985.77,5019404.102508852
2026-07-20,Novus Performance,House View ARS,ARS,42095530533.1,28423718.869241595
2026-07-20,Novus Multiestrategia,Multi,ARS,5645513785.25,3811960.430768252
2026-07-21,Novus Liquidez,Money Market,ARS,66315593881.0,44883653.93494326
2026-07-21,Novus Income Dolares,USD MEP,USD,1341783.95,1341783.95
2026-07-21,Novus Estrategia,CER,ARS,7678559247.3,5196994.79119819
2026-07-21,Novus Liquidez Plus,Renta Fija CP,ARS,13876669088.68,9391993.295931041
2026-07-21,Novus Gestión,Renta Fija CER,ARS,48245727432.94,32653624.995434087
2026-07-21,Novus Ahorro Dolares,USD MEP,USD,2910078.94,2910078.94
2026-07-21,Novus Low Volatility,Low Vol,ARS,113397.28,76.7494336523178
2026-07-21,Novus Renta Mixta,Mixto,ARS,17003862807.79,11508537.421705293
2026-07-21,Novus Renta Capital,Pagarés/Cheques,ARS,17117028731.8,11585130.269227812
2026-07-21,Novus Balanceado,Renta Fija Mix,ARS,2727348.68,1845.9214062488675
2026-07-21,Novus Multiestrategia,Multi,ARS,5650033231.97,3824049.8420285946
2026-07-21,Novus Dolar MM,Money Market USDMEP,USD,4963525.36,4963525.36
2026-07-21,Novus Renta Fija,Renta Fija,ARS,2650595647.2,1793973.4953422055
2026-07-21,Novus Retorno Total,Total Return,ARS,7510913540.08,5083528.99128326
2026-07-21,Novus Renta Dolar,USD MEP,USD,3926524.13,3926524.13
2026-07-21,Novus Income,Renta Fija,ARS,7425521727.65,5025734.190186202
2026-07-21,Novus PyME FCI Abierto PyMES,PyME,ARS,3143104494.25,2127312.84069373
2026-07-21,Novus Gestion II,Renta Fija CP,ARS,2203699874.06,1491505.9450613726
2026-07-21,Novus Renta Balanceado,Renta Fija Mix,ARS,4739685163.68,3207908.9727966427
2026-07-21,Novus Capital,House View USD,USD,36718533.33,36718533.33
2026-07-21,Novus Valor,Dólar Linked,ARS,1798878993.76,1217515.4816776146
2026-07-21,Novus Performance,House View ARS,ARS,42733319351.94,28922722.470459856
2026-07-21,Novus Renta Variable,Equity,ARS,11482236047.25,7771395.519263476
2026-07-22,Novus Gestion II,Renta Fija CP,ARS,1941408539.68,1309108.8627013764
2026-07-22,Novus Renta Variable,Equity,ARS,11835834937.5,7981007.653703719
2026-07-22,Novus Renta Balanceado,Renta Fija Mix,ARS,4491900997.11,3028928.3710800544
2026-07-22,Novus Balanceado,Renta Fija Mix,ARS,2728264.14,1839.6925183264366
2026-07-22,Novus Performance,House View ARS,ARS,43130410493.25,29083215.343210887
2026-07-22,Novus Renta Mixta,Mixto,ARS,17224611882.1,11614707.36868462
2026-07-22,Novus Liquidez Plus,Renta Fija CP,ARS,13552279844.46,9138421.559182031
2026-07-22,Novus Income,Renta Fija,ARS,7418337770.34,5002250.4399126535
2026-07-22,Novus PyME FCI Abierto PyMES,PyME,ARS,3144636438.52,2120456.0232947
2026-07-22,Novus Multiestrategia,Multi,ARS,5660362570.74,3816832.2926406134
2026-07-22,Novus Gestión,Renta Fija CER,ARS,48286180198.14,32559796.22599162
2026-07-22,Novus Retorno Total,Total Return,ARS,7547343401.34,5089240.072145506
2026-07-22,Novus Ahorro Dolares,USD MEP,USD,2945575.58,2945575.58
2026-07-22,Novus Capital,House View USD,USD,36802952.12,36802952.12
2026-07-22,Novus Valor,Dólar Linked,ARS,1772452098.37,1195180.0475093594
2026-07-22,Novus Dolar MM,Money Market USDMEP,USD,5299242.11,5299242.11
2026-07-22,Novus Renta Capital,Pagarés/Cheques,ARS,17115928440.89,11541421.167862434
2026-07-22,Novus Low Volatility,Low Vol,ARS,113402.63,76.46839135214418
2026-07-22,Novus Liquidez,Money Market,ARS,57186917766.05,38561641.89452395
2026-07-22,Novus Income Dolares,USD MEP,USD,1343030.82,1343030.82
2026-07-22,Novus Estrategia,CER,ARS,7706606767.16,5196632.761235551
2026-07-22,Novus Renta Dolar,USD MEP,USD,3929452.74,3929452.74
2026-07-22,Novus Renta Fija,Renta Fija,ARS,2653236269.67,1789100.5651176583
2026-07-23,Novus Dolar MM,Money Market USDMEP,USD,5310361.29,5310361.29
2026-07-23,Novus Renta Fija,Renta Fija,ARS,2356310416.45,1582478.518311366
2026-07-23,Novus Performance,House View ARS,ARS,42813576590.33,28753242.68537998
2026-07-23,Novus Estrategia,CER,ARS,7697863943.62,5169821.532264469
2026-07-23,Novus PyME FCI Abierto PyMES,PyME,ARS,3149154517.11,2114946.0357085876
2026-07-23,Novus Income,Renta Fija,ARS,7430158539.46,4990032.804785467
2026-07-23,Novus Valor,Dólar Linked,ARS,1679243213.01,1127765.80413885
2026-07-23,Novus Capital,House View USD,USD,36776816.69,36776816.69
2026-07-23,Novus Gestion II,Renta Fija CP,ARS,2140225392.57,1437357.6097792562
2026-07-23,Novus Retorno Total,Total Return,ARS,7519380864.49,5049953.777730318
2026-07-23,Novus Multiestrategia,Multi,ARS,5666943454.97,3805872.1887271823
2026-07-23,Novus Renta Balanceado,Renta Fija Mix,ARS,4497817688.19,3020697.027501597
2026-07-23,Novus Gestión,Renta Fija CER,ARS,48286513859.93,32428821.930264007
2026-07-23,Novus Balanceado,Renta Fija Mix,ARS,2729087.47,1832.8324934260022
2026-07-23,Novus Liquidez Plus,Renta Fija CP,ARS,13788241338.28,9260068.440385757
2026-07-23,Novus Renta Capital,Pagarés/Cheques,ARS,17133760370.47,11506891.254596597
2026-07-23,Novus Ahorro Dolares,USD MEP,USD,2945246.27,2945246.27
2026-07-23,Novus Renta Dolar,USD MEP,USD,3924667.67,3924667.67
2026-07-23,Novus Income Dolares,USD MEP,USD,1341114.29,1341114.29
2026-07-23,Novus Renta Variable,Equity,ARS,11744071023.5,7887220.623593119
2026-07-23,Novus Renta Mixta,Mixto,ARS,17058236139.8,11456169.808129739
2026-07-23,Novus Low Volatility,Low Vol,ARS,113407.99,76.16386479768313
2026-07-23,Novus Liquidez,Money Market,ARS,57771755614.43,38799031.56507966
2026-07-24,Novus Gestion II,Renta Fija CP,ARS,2144851981.17,1432766.9145219119
2026-07-24,Novus Gestión,Renta Fija CER,ARS,48372760581.14,32313134.674655147
2026-07-24,Novus Income,Renta Fija,ARS,7444367231.57,4972857.410480294
2026-07-24,Novus Ahorro Dolares,USD MEP,USD,2947574.15,2947574.15
2026-07-24,Novus Renta Mixta,Mixto,ARS,16983881086.95,11345278.422561556
2026-07-24,Novus Balanceado,Renta Fija Mix,ARS,2729911.25,1823.5880857603784
2026-07-24,Novus Low Volatility,Low Vol,ARS,113413.42,75.76047077623413
2026-07-24,Novus Retorno Total,Total Return,ARS,7518651811.53,5022479.71046194
2026-07-24,Novus Renta Fija,Renta Fija,ARS,2362674879.26,1578273.198567857
2026-07-24,Novus Dolar MM,Money Market USDMEP,USD,5340291.61,5340291.61
2026-07-24,Novus Renta Variable,Equity,ARS,11731636153.19,7836764.625748548
2026-07-24,Novus Renta Capital,Pagarés/Cheques,ARS,17171480816.83,11470595.548640667
2026-07-24,Novus Estrategia,CER,ARS,7516100689.11,5020775.553797349
2026-07-24,Novus Multiestrategia,Multi,ARS,5676474415.15,3791900.2358011273
2026-07-24,Novus PyME FCI Abierto PyMES,PyME,ARS,3153480921.58,2106533.770013932
2026-07-24,Novus Performance,House View ARS,ARS,43397575718.46,28989697.75338577
2026-07-24,Novus Valor,Dólar Linked,ARS,1686877433.66,1126838.680253953
2026-07-24,Novus Liquidez,Money Market,ARS,61690639938.26,41209514.04348559
2026-07-24,Novus Renta Dolar,USD MEP,USD,3927286.3,3927286.3
2026-07-24,Novus Capital,House View USD,USD,36846805.01,36846805.01
2026-07-24,Novus Income Dolares,USD MEP,USD,1343253.57,1343253.57
2026-07-24,Novus Renta Balanceado,Renta Fija Mix,ARS,4510850635.43,3013260.403763961
2026-07-24,Novus Liquidez Plus,Renta Fija CP,ARS,13691739846.11,9146119.18489908
2026-07-27,Novus Renta Fija,Renta Fija,ARS,2366625303.8,1580912.0928267231
2026-07-27,Novus Renta Variable,Equity,ARS,11737472919.29,7840663.601262617
2026-07-27,Novus Dolar MM,Money Market USDMEP,USD,5248133.89,5248133.89
2026-07-27,Novus Income Dolares,USD MEP,USD,1340963.32,1340963.32
2026-07-27,Novus Balanceado,Renta Fija Mix,ARS,2732443.7,1825.2797691979933
2026-07-27,Novus Renta Balanceado,Renta Fija Mix,ARS,4380074529.87,2925901.612154396
2026-07-27,Novus Performance,House View ARS,ARS,43224113401.35,28873824.457208034
2026-07-27,Novus Renta Dolar,USD MEP,USD,3928715.34,3928715.34
2026-07-27,Novus Retorno Total,Total Return,ARS,7539837893.3,5036632.070286721
2026-07-27,Novus Low Volatility,Low Vol,ARS,113429.65,75.77131246005513
2026-07-27,Novus Liquidez,Money Market,ARS,60241813884.38,40241694.3276634
2026-07-27,Novus Renta Mixta,Mixto,ARS,17088216404.84,11414974.696617434
2026-07-27,Novus Ahorro Dolares,USD MEP,USD,2935291.75,2935291.75
2026-07-27,Novus Gestión,Renta Fija CER,ARS,48447937866.76,32363353.30442798
2026-07-27,Novus PyME FCI Abierto PyMES,PyME,ARS,3158726777.91,2110038.016206184
2026-07-27,Novus Liquidez Plus,Renta Fija CP,ARS,13821612473.12,9232874.450397855
2026-07-27,Novus Renta Capital,Pagarés/Cheques,ARS,17232915833.72,11511634.305797733
2026-07-27,Novus Multiestrategia,Multi,ARS,5666805253.35,3785441.209611991
2026-07-27,Novus Capital,House View USD,USD,36877503.58,36877503.58
2026-07-27,Novus Gestion II,Renta Fija CP,ARS,2136593227.59,1427250.044831837
2026-07-27,Novus Income,Renta Fija,ARS,7475207896.32,4993459.057803089
2026-07-27,Novus Valor,Dólar Linked,ARS,1688714873.29,1128066.09488788
2026-07-27,Novus Estrategia,CER,ARS,7503426022.25,5012308.8421132695
2026-07-28,Novus Capital,House View USD,USD,36881662.59,36881662.59
2026-07-28,Novus Renta Fija,Renta Fija,ARS,2369890661.0,1582036.389017985
2026-07-28,Novus Gestion II,Renta Fija CP,ARS,2120978240.14,1415873.2347596716
2026-07-28,Novus Renta Dolar,USD MEP,USD,3923470.25,3923470.25
2026-07-28,Novus Renta Capital,Pagarés/Cheques,ARS,17244486174.39,11511672.283771459
2026-07-28,Novus Estrategia,CER,ARS,7481048783.43,4994024.238405566
2026-07-28,Novus Liquidez Plus,Renta Fija CP,ARS,13809185155.51,9218414.07210128
2026-07-28,Novus Renta Mixta,Mixto,ARS,16947032371.56,11313105.004751813
2026-07-28,Novus Balanceado,Renta Fija Mix,ARS,2733309.06,1824.6387761737094
2026-07-28,Novus Ahorro Dolares,USD MEP,USD,2935561.53,2935561.53
2026-07-28,Novus Low Volatility,Low Vol,ARS,113435.09,75.7243543446033
2026-07-28,Novus Multiestrategia,Multi,ARS,5657614296.51,3776778.3296510526
2026-07-28,Novus Income,Renta Fija,ARS,7481136384.37,4994082.716999989
2026-07-28,Novus Liquidez,Money Market,ARS,58738368325.67,39211191.32286894
2026-07-28,Novus Retorno Total,Total Return,ARS,7355868416.69,4910459.245879821
2026-07-28,Novus Income Dolares,USD MEP,USD,1337889.71,1337889.71
2026-07-28,Novus Renta Balanceado,Renta Fija Mix,ARS,4003775804.7,2672747.363725387
2026-07-28,Novus Renta Variable,Equity,ARS,11497707711.0,7675371.817119745
2026-07-28,Novus Performance,House View ARS,ARS,43318455711.1,28917525.343598183
2026-07-28,Novus Gestión,Renta Fija CER,ARS,48452971339.63,32345105.65267811
2026-07-28,Novus Dolar MM,Money Market USDMEP,USD,5910486.69,5910486.69
2026-07-28,Novus PyME FCI Abierto PyMES,PyME,ARS,3159282552.41,2109000.235054405
2026-07-28,Novus Valor,Dólar Linked,ARS,1688319696.7,1127049.1252740575
2026-07-29,Novus Gestion II,Renta Fija CP,ARS,1886883100.8,1261285.4992232793
2026-07-29,Novus Liquidez,Money Market,ARS,58272990409.48,38952533.82082458
2026-07-29,Novus Capital,House View USD,USD,36864105.63,36864105.63
2026-07-29,Novus Renta Balanceado,Renta Fija Mix,ARS,4049364287.05,2706794.3181871427
2026-07-29,Novus Renta Mixta,Mixto,ARS,16889785531.14,11289963.626462108
2026-07-29,Novus Gestión,Renta Fija CER,ARS,48445473201.31,32383337.805037107
2026-07-29,Novus Retorno Total,Total Return,ARS,7318909825.65,4892319.417827882
2026-07-29,Novus PyME FCI Abierto PyMES,PyME,ARS,3161285544.21,2113158.792998739
2026-07-29,Novus Ahorro Dolares,USD MEP,USD,3059706.59,3059706.59
2026-07-29,Novus Low Volatility,Low Vol,ARS,113440.52,75.829224841584
2026-07-29,Novus Income Dolares,USD MEP,USD,1334248.46,1334248.46
2026-07-29,Novus Renta Variable,Equity,ARS,11458765706.85,7659602.769731317
2026-07-29,Novus Performance,House View ARS,ARS,43080182627.42,28796913.613152795
2026-07-29,Novus Renta Dolar,USD MEP,USD,3914391.3,3914391.3
2026-07-29,Novus Valor,Dólar Linked,ARS,1721645395.84,1150832.4875329311
2026-07-29,Novus Dolar MM,Money Market USDMEP,USD,5608020.74,5608020.74
2026-07-29,Novus Estrategia,CER,ARS,7483669533.6,5002452.912799293
2026-07-29,Novus Renta Capital,Pagarés/Cheques,ARS,17247552960.15,11529112.9781699
2026-07-29,Novus Renta Fija,Renta Fija,ARS,2368863482.61,1583464.8998598685
2026-07-29,Novus Income,Renta Fija,ARS,7485315669.03,5003553.270710568
2026-07-29,Novus Balanceado,Renta Fija Mix,ARS,2734132.38,1827.628602105096
2026-07-29,Novus Liquidez Plus,Renta Fija CP,ARS,13286828339.95,8881569.774376906
2026-07-29,Novus Multiestrategia,Multi,ARS,5669621379.55,3789853.875463094
2026-07-30,Novus Dolar MM,Money Market USDMEP,USD,5277580.61,5277580.61
2026-07-30,Novus Renta Capital,Pagarés/Cheques,ARS,17246243398.39,11590217.152184214
