Fecha,Agente,Asset_Category,Moneda,Volumen_USD,Gastos_USD,TC_Aplicado,Fondo
2025-09-05,WIN Securities,Fixed Income,ARS,554.4465094350004,0.0,1354.999963415,BALANCEADO
2025-09-05,WIN Securities,Fixed Income,ARS,554.2071293547365,0.5654096093620005,1354.999963415,BALANCEADO
2025-09-05,Allaria,Fixed Income,ARS,31843.543295200026,0.0,1354.999963415,GESTII
2025-09-05,Grit Capital Group,Fixed Income,ARS,7388.4134836200055,0.0,1354.999963415,VAL
2025-09-05,BTG Pactual,Fixed Income,ARS,5123.025968580004,0.0,1354.999963415,RFIJA
2025-09-05,WIN Securities,Fixed Income,ARS,554.8125168249564,0.28295941723400025,1354.999963415,INC
2025-09-05,Aldazabal,Fixed Income,ARS,7383.026029600006,0.0,1354.999963415,MULTI
2025-09-05,Aldazabal,Fixed Income,ARS,73859.78059200005,0.0,1354.999963415,PERF
2025-09-05,Aldazabal,Fixed Income,ARS,22172.91572782002,0.0,1354.999963415,LIQUIDEZ PLUS
2025-09-08,Banco Santander,Fixed Income,ARS,196593.32640000005,0.0,1409.0000157808,PERF
2025-09-08,Allaria,Fixed Income,ARS,346297.7486764688,0.0,1409.0000157808,PERF
2025-09-08,Aldazabal,Fixed Income,ARS,72625.97505600001,0.0,1409.0000157808,LIQUIDEZ PLUS
2025-09-08,Aldazabal,Fixed Income,ARS,72562.09996800001,0.0,1409.0000157808,GESTII
2025-09-09,WIN Securities,Fixed Income,ARS,1565.380851274745,0.7983409725899719,1416.5000154399,BALANCEADO
2025-09-09,Pharos Capital BYMA,Fixed Income,ARS,75108.08248523736,0.0,1416.5000154399,LIQUIDEZ PLUS
2025-09-09,Aldazabal,Fixed Income,ARS,71706.31760879749,0.0,1416.5000154399,LIQUIDEZ PLUS
2025-09-09,WIN Securities,Fixed Income,ARS,1201.9433331748078,0.6129968164739784,1416.5000154399,INC
2025-09-09,Banco Santander,Fixed Income,ARS,106301.94024617627,0.0,1416.5000154399,RFIJA
2025-09-10,WIN Securities,Fixed Income,ARS,211.76025296173466,0.10799438724700236,1423.4999051237,INC
2025-09-10,WIN Securities,Fixed Income,ARS,501.53744122516105,0.25578505392900563,1423.4999051237,BALANCEADO
2025-09-11,Grit Capital Group,Fixed Income,ARS,34810.710827398034,0.0,1432.000045824,INC
2025-09-11,Aldazabal,Fixed Income,ARS,188335.1895040002,0.0,1432.000045824,GESTII
2025-09-11,Aldazabal,Fixed Income,ARS,34916.76424579204,0.0,1432.000045824,INC
2025-09-11,Grit Capital Group,Fixed Income,ARS,679347.0453000007,0.0,1432.000045824,LIQUIDEZ PLUS
2025-09-11,Grit Capital Group,Fixed Income,ARS,25975.03408500003,0.0,1432.000045824,VAL
2025-09-11,Grit Capital Group,Fixed Income,ARS,728655.3537780008,0.0,1432.000045824,PERF
2025-09-11,Grit Capital Group,Fixed Income,ARS,163043.2908720002,0.0,1432.000045824,PyMES
2025-09-12,Grit Capital Group,Fixed Income,ARS,522746.1456062423,0.0,1453.0000964792,PERF
2025-09-12,Aldazabal,Fixed Income,ARS,32423.948294400143,0.0,1453.0000964792,VAL
2025-09-12,Grit Capital Group,Fixed Income,ARS,521376.4278720023,0.0,1453.0000964792,PERF
2025-09-12,Aldazabal,Fixed Income,ARS,34299.722430000154,0.0,1453.0000964792,INC
2025-09-12,BBVA,Licitaciones,ARS,166402.05364464072,0.0,1453.0000964792,INC
2025-09-12,BBVA,Licitaciones,ARS,171548.50891200075,0.0,1453.0000964792,LIQUIDEZ PLUS
2025-09-12,BBVA,Licitaciones,ARS,211409.82766920092,0.0,1453.0000964792,LIQUIDEZ PLUS
2025-09-12,Pharos Capital BYMA,Fixed Income,ARS,56078.592284640246,0.0,1453.0000964792,LIQUIDEZ PLUS
2025-09-12,BBVA,Licitaciones,ARS,19599.417143196086,0.0,1453.0000964792,RBALANCEADO
2025-09-12,BBVA,Licitaciones,ARS,182699.1619912808,0.0,1453.0000964792,BALANCEADO
2025-09-15,Allaria,Fixed Income,ARS,623140.59548357,0.0,1466.9999103663,LIQUIDEZ PLUS
2025-09-15,Aldazabal,Fixed Income,ARS,96508.14763488914,0.0,1466.9999103663,GESTII
2025-09-15,Allaria,Fixed Income,ARS,238582.15487048487,0.0,1466.9999103663,PERF
2025-09-15,Allaria,Fixed Income,ARS,83826.81548309996,0.0,1466.9999103663,VAL
2025-09-15,Allaria,Fixed Income,ARS,238613.47308644067,0.0,1466.9999103663,LIQUIDEZ PLUS
2025-09-16,Puente Hnos,Fixed Income,ARS,65781.4845816,0.0,1468.9999870728,LIQUIDEZ PLUS
2025-09-16,Grit Capital Group,Fixed Income,ARS,373798.6766726823,0.0,1468.9999870728,RFIJA
2025-09-16,Allaria,Fixed Income,ARS,38124.345202750876,0.0,1468.9999870728,RBALANCEADO
2025-09-16,WIN Securities,Fixed Income,ARS,782.8470865350721,0.39925119480000004,1468.9999870728,BALANCEADO
2025-09-16,Aldazabal,Fixed Income,ARS,119130.470755632,0.0,1468.9999870728,LIQUIDEZ PLUS
2025-09-16,Aldazabal,Fixed Income,ARS,38587.35520682536,0.0,1468.9999870728,RBALANCEADO
2025-09-16,Allaria,Fixed Income,ARS,38121.038123075756,0.0,1468.9999870728,LIQUIDEZ PLUS
2025-09-16,Allaria,Fixed Income,ARS,29982.709589920003,0.0,1468.9999870728,LIQUIDEZ PLUS
2025-09-16,Grit Capital Group,Fixed Income,ARS,373798.67650930583,0.0,1468.9999870728,RFIJA
2025-09-17,Aldazabal,Fixed Income,ARS,467955.2399050526,0.0,1474.499997051,LIQUIDEZ PLUS
2025-09-18,Invertir en Bolsa (IEB),Fixed Income,ARS,269908.76961407997,0.0,1474.499997051,LIQUIDEZ PLUS
2025-09-18,Invertir en Bolsa (IEB),Fixed Income,ARS,269694.134144,0.0,1474.499997051,LIQUIDEZ PLUS
2025-09-18,Comafi Bursátil,Fixed Income,ARS,673709.055264,0.0,1474.499997051,GEST
2025-09-19,Alynk BYMA,Fixed Income,ARS,101692.35003480279,0.0,1474.7500667324,GESTII
2025-09-19,Allaria,Fixed Income,ARS,67639.93591200186,0.0,1474.7500667324,LIQUIDEZ PLUS
2025-09-19,Alynk BYMA,Fixed Income,ARS,61726.3915110017,0.0,1474.7500667324,LIQUIDEZ PLUS
2025-09-19,Aldazabal,Fixed Income,ARS,101612.4720930028,0.0,1474.7500667324,LIQUIDEZ PLUS
2025-09-19,Allaria,Fixed Income,ARS,67645.36056000186,0.0,1474.7500667324,GESTII
2025-09-19,Aldazabal,Fixed Income,ARS,1360.5017184000374,0.0,1474.7500667324,MULTI
2025-09-19,Alynk BYMA,Fixed Income,ARS,19869.129462000546,0.0,1474.7500667324,RMIXTA
2025-09-22,Latin Securities,Fixed Income,ARS,355112.93160508655,0.0,1407.9999459328,RMIXTA
2025-09-22,Puente Hnos,Fixed Income,ARS,355112.93160508655,0.0,1407.9999459328,RMIXTA
2025-09-22,Puente Hnos,Fixed Income,ARS,26464.395902596436,0.0,1407.9999459328,VAL
2025-09-22,Allaria,Fixed Income,ARS,644893.152576397,0.0,1407.9999459328,PERF
2025-09-22,Allaria,Fixed Income,ARS,644893.1527113402,0.0,1407.9999459328,PERF
2025-09-22,Allaria,Fixed Income,ARS,100910.85258236309,0.0,1407.9999459328,GESTII
2025-09-22,Puente Hnos,Fixed Income,ARS,26463.956982125037,0.0,1407.9999459328,VAL
2025-09-22,Allaria,Fixed Income,ARS,213068.1891619321,0.0,1407.9999459328,LIQUIDEZ PLUS
2025-09-22,Puente Hnos,Fixed Income,ARS,374486.3425052755,0.0,1407.9999459328,LIQUIDEZ PLUS
2025-09-22,Cocos Capital,Fixed Income,ARS,7094.85112471501,0.0,1407.9999459328,LIQUIDEZ PLUS
2025-09-22,Cohen,Fixed Income,ARS,46359.6015458337,0.0,1407.9999459328,INC
2025-09-22,Aldazabal,Fixed Income,ARS,45797.61843476491,0.0,1407.9999459328,INC
2025-09-22,Grit Capital Group,Fixed Income,ARS,216161.35731338023,0.0,1407.9999459328,GESTII
2025-09-22,Aldazabal,Fixed Income,ARS,91578.81956776303,0.0,1407.9999459328,INC
2025-09-22,Allaria,Fixed Income,ARS,78125.00317755694,0.0,1407.9999459328,GESTII
2025-09-22,WIN Securities,Fixed Income,ARS,357.9545592000005,0.18255682519200028,1407.9999459328,BALANCEADO
2025-09-22,Aldazabal,Fixed Income,ARS,7083.62953337501,0.0,1407.9999459328,LIQUIDEZ PLUS
2025-09-22,Puente Hnos,Fixed Income,ARS,374486.95898257196,0.0,1407.9999459328,LIQUIDEZ PLUS
2025-09-22,Parakeet Capital,Fixed Income,ARS,108345.88484230015,0.0,1407.9999459328,GESTII
2025-09-23,Aldazabal,Fixed Income,ARS,149644.08542520524,0.0,1368.9999811078,MULTI
2025-09-23,Max Capital,Fixed Income,ARS,292457.27211480006,0.0,1368.9999811078,LIQUIDEZ PLUS
2025-09-23,Grit Capital Group,Fixed Income,ARS,222284.03710696456,0.0,1368.9999811078,GESTII
2025-09-23,WIN Securities,Fixed Income,ARS,112563.91682000001,57.97041716230001,1368.9999811078,GESTII
2025-09-23,Banco Comafi,Fixed Income,ARS,730963.2679397401,0.0,1368.9999811078,GEST
2025-09-23,Puente Hnos,Fixed Income,ARS,112506.21074907949,0.0,1368.9999811078,GESTII
2025-09-23,Max Capital,Fixed Income,ARS,292457.27181531134,0.0,1368.9999811078,LIQUIDEZ PLUS
2025-09-23,WIN Securities,Fixed Income,ARS,0.9249817512600002,0.00046749452800000005,1368.9999811078,GESTII
2025-09-23,Allaria,Fixed Income,ARS,112401.75392513981,0.0,1368.9999811078,PyMES
2025-09-23,Aldazabal,Fixed Income,ARS,149644.08533755003,0.0,1368.9999811078,MULTI
2025-09-23,Allaria,Fixed Income,ARS,103737.32794728002,0.0,1368.9999811078,RBALANCEADO
2025-09-23,Allaria,Fixed Income,ARS,103726.05256363281,0.0,1368.9999811078,RBALANCEADO
2025-09-24,Aldazabal,Fixed Income,ARS,281269.1771610012,0.0,1337.4999130625,RMIXTA
2025-09-24,Grit Capital Group,Fixed Income,ARS,259022.63368880766,0.0,1337.4999130625,RMIXTA
2025-09-24,WIN Securities,Fixed Income,ARS,131.15638235694055,0.0675439296240003,1337.4999130625,GESTII
2025-09-24,Puente Hnos,Fixed Income,ARS,4485.981502803751,0.0,1337.4999130625,VAL
2025-09-24,Allaria,Fixed Income,ARS,44836.57824148039,0.0,1337.4999130625,VAL
2025-09-24,Puente Hnos,Fixed Income,ARS,44836.577987274766,0.0,1337.4999130625,VAL
2025-09-24,Allaria,Fixed Income,ARS,1121685.7551525647,0.0,1337.4999130625,PERF
2025-09-24,Allaria,Fixed Income,ARS,22598.132310000095,0.0,1337.4999130625,RMIXTA
2025-09-24,WIN Securities,Fixed Income,ARS,132.01043101058457,0.0679850511480003,1337.4999130625,GESTII
2025-09-25,Grit Capital Group,Fixed Income,ARS,748857.2613847225,0.0,1336.9999219192,GEST
2025-09-25,Aldazabal,Fixed Income,ARS,336574.4404786848,0.0,1336.9999219192,LIQUIDEZ PLUS
2025-09-25,Allaria,Fixed Income,ARS,187147.88228321343,0.0,1336.9999219192,LIQUIDEZ PLUS
2025-09-25,Aldazabal,Fixed Income,ARS,186985.80011967153,0.0,1336.9999219192,LIQUIDEZ PLUS
2025-09-25,Alchemy Valores,Fixed Income,ARS,163828.76990417458,0.0,1336.9999219192,GESTII
2025-09-25,BTG Pactual,Fixed Income,ARS,336574.43996260397,0.0,1336.9999219192,LIQUIDEZ PLUS
2025-09-25,WIN Securities,Fixed Income,ARS,5251.118840696754,2.704323269376009,1336.9999219192,GESTII
2025-09-25,Grit Capital Group,Fixed Income,ARS,229979.18164320005,0.0,1336.9999219192,RMIXTA
2025-09-25,Grit Capital Group,Fixed Income,ARS,536102.6072246226,0.0,1336.9999219192,RMIXTA
2025-09-25,WIN Securities,Fixed Income,ARS,5236.12910908089,2.6966044955520094,1336.9999219192,GESTII
2025-09-25,Grit Capital Group,Fixed Income,ARS,229979.18155344686,0.0,1336.9999219192,RMIXTA
2025-09-25,Grit Capital Group,Fixed Income,ARS,536102.6073592524,0.0,1336.9999219192,RMIXTA
2025-09-26,Banco Supervielle,Fixed Income,ARS,751956.0579562503,0.0,1326.0000228072,GEST
2025-09-29,Aldazabal,Fixed Income,ARS,199984.55402390013,0.0,1360.00003264,BALANCEADO
2025-09-29,Alchemy Valores,Fixed Income,ARS,70587.59389413304,0.0,1360.00003264,EST
2025-09-30,Grit Capital Group,Fixed Income,ARS,2168695.7085600016,0.0,1379.99996412,GEST
2025-09-30,Aldazabal,Fixed Income,ARS,108712.35789898508,0.0,1379.99996412,GESTII
2025-09-30,Banco Comafi,Fixed Income,ARS,364565.22687000025,0.0,1379.99996412,GEST
2025-09-30,BAVSA,Fixed Income,ARS,723521.7579420005,0.0,1379.99996412,GEST
2025-09-30,Banco Supervielle,Fixed Income,ARS,723409.5840260405,0.0,1379.99996412,GEST
2025-09-30,Aldazabal,Fixed Income,ARS,62018.50338784341,0.0,1379.99996412,GESTII
2025-09-30,Grit Capital Group,Fixed Income,ARS,1097434.8111420008,0.0,1379.99996412,PERF
2025-10-03,Aldazabal,Fixed Income,ARS,140230.52596047183,0.0,1424.5000040598,PERF
2025-10-03,Aldazabal,Fixed Income,ARS,237832.71381849545,0.0,1424.5000040598,RCAP
2025-10-03,Allaria,Fixed Income,ARS,351236.92423590616,0.0,1424.5000040598,GEST
2025-10-03,Aldazabal,Fixed Income,ARS,140242.60542691688,0.0,1424.5000040598,LIQUIDEZ PLUS
2025-10-03,Allaria,Fixed Income,ARS,43511.522515515564,0.0,1424.5000040598,RCAP
2025-10-06,Aldazabal,Fixed Income,ARS,349650.349972028,0.0,1429.99999857,RCAP
2025-10-07,Grit Capital Group,Fixed Income,ARS,433720.11468136247,0.0,1429.4999909227,PERF
2025-10-07,Aldazabal,Fixed Income,ARS,433718.0862378379,0.0,1429.4999909227,PERF
2025-10-07,Aldazabal,Fixed Income,ARS,433718.08599999244,0.0,1429.4999909227,PERF
2025-10-07,Grit Capital Group,Fixed Income,ARS,433718.08599999244,0.0,1429.4999909227,PERF
2025-10-07,Puente Hnos,Fixed Income,ARS,231568.567178746,0.0,1429.4999909227,RMIXTA
2025-10-07,Puente Hnos,Fixed Income,ARS,17488.632730849644,0.0,1429.4999909227,EST
2025-10-07,Alchemy Valores,Fixed Income,ARS,69954.52936341257,0.0,1429.4999909227,INC
2025-10-07,Alchemy Valores,Fixed Income,ARS,69954.52956628069,0.0,1429.4999909227,INC
2025-10-08,Puente Hnos,Fixed Income,ARS,84965.03477027972,0.0,1429.99999857,INC
2025-10-08,Aldazabal,Fixed Income,ARS,63107.6923708,0.0,1429.99999857,GESTII
2025-10-08,Puente Hnos,Fixed Income,ARS,2797.2024013986015,0.0,1429.99999857,RFIJA
2025-10-08,Puente Hnos,Fixed Income,ARS,700.06993077,0.0,1429.99999857,EST
2025-10-08,Aldazabal,Fixed Income,ARS,25185.0014237864,0.0,1429.99999857,RCAP
2025-10-08,Puente Hnos,Fixed Income,ARS,162482.51746318184,0.0,1429.99999857,LIQUIDEZ PLUS
2025-10-08,Puente Hnos,Fixed Income,ARS,700.1890916092801,0.0,1429.99999857,LIQUIDEZ PLUS
2025-10-08,Aldazabal,Fixed Income,ARS,74283.21685750001,0.0,1429.99999857,MULTI
2025-10-13,Aldazabal,Fixed Income,ARS,117583.10658720054,0.0,1419.99990344,LIQUIDEZ PLUS
2025-10-13,Max Capital,Fixed Income,ARS,90125.00612850042,0.0,1419.99990344,LIQUIDEZ PLUS
2025-10-13,Aldazabal,Fixed Income,ARS,220819.29452979655,0.0,1419.99990344,RMIXTA
2025-10-13,Aldazabal,Fixed Income,ARS,781012.4328271553,0.0,1419.99990344,RMIXTA
2025-10-13,Max Capital,Fixed Income,ARS,234670.15680264108,0.0,1419.99990344,LIQUIDEZ PLUS
2025-10-13,Aldazabal,Fixed Income,ARS,257078.74987572117,0.0,1419.99990344,LIQUIDEZ PLUS
2025-10-14,Aldazabal,Fixed Income,ARS,73400.63673838472,0.0,1360.00003264,INC
2025-10-14,Aldazabal,Fixed Income,ARS,65441.175230882385,0.0,1360.00003264,INC
2025-10-14,Aldazabal,Fixed Income,ARS,147058.8199264707,0.0,1360.00003264,PERF
2025-10-15,Aldazabal,Fixed Income,ARS,1305536.2658280008,0.0,1379.99996412,PERF
2025-10-15,Allaria,Fixed Income,ARS,43481.802702990644,0.0,1379.99996412,VAL
2025-10-15,Puente Hnos,Fixed Income,ARS,723608.258973235,0.0,1379.99996412,PERF
2025-10-15,Aldazabal,Fixed Income,ARS,50543.769430080036,0.0,1379.99996412,GESTII
2025-10-15,WIN Securities,Fixed Income,ARS,4017.1846189395537,2.0688551262540016,1379.99996412,GESTII
2025-10-15,Allaria,Fixed Income,ARS,43478.262130434814,0.0,1379.99996412,GESTII
2025-10-15,Puente Hnos,Fixed Income,ARS,481213.1496419767,0.0,1379.99996412,LIQUIDEZ PLUS
2025-10-15,Aldazabal,Fixed Income,ARS,145063.0472499001,0.0,1379.99996412,LIQUIDEZ PLUS
2025-10-15,Aldazabal,Fixed Income,ARS,143904.3515676001,0.0,1379.99996412,LIQUIDEZ PLUS
2025-10-15,Alchemy Valores,Fixed Income,ARS,79029.54553302906,0.0,1379.99996412,PERF
2025-10-15,Allaria,Fixed Income,ARS,29347.82658913045,0.0,1379.99996412,EST
2025-10-15,Grit Capital Group,Fixed Income,ARS,72406.95840432004,0.0,1379.99996412,LIQUIDEZ PLUS
2025-10-15,Max Capital,Fixed Income,ARS,72103.69752687005,0.0,1379.99996412,LIQUIDEZ PLUS
2025-10-15,WIN Securities,Fixed Income,ARS,3996.423973472241,2.0581594738020015,1379.99996412,GESTII
2025-10-16,Puente Hnos,Fixed Income,ARS,356633.04336660105,0.0,1401.9999248528,GEST
2025-10-16,Alchemy Valores,Fixed Income,ARS,16866.97665300005,0.0,1401.9999248528,VAL
2025-10-16,Aldazabal,Fixed Income,ARS,6265.840071940326,0.0,1401.9999248528,VAL
2025-10-16,Aldazabal,Fixed Income,ARS,290158.31692195794,0.0,1401.9999248528,INC
2025-10-16,Aldazabal,Fixed Income,ARS,1432.168407720004,0.0,1401.9999248528,RFIJA
2025-10-16,Alchemy Valores,Fixed Income,ARS,22824.537678459415,0.0,1401.9999248528,PERF
2025-10-16,Banco Santander,Fixed Income,ARS,175275.2863419736,0.0,1401.9999248528,RBALANCEADO
2025-10-16,Aldazabal,Fixed Income,ARS,21329.530387200062,0.0,1401.9999248528,GESTII
2025-10-16,Aldazabal,Fixed Income,ARS,71223.97065783308,0.0,1401.9999248528,MULTI
2025-10-16,Aldazabal,Fixed Income,ARS,112582.2509131533,0.0,1401.9999248528,PyMES
2025-10-17,Aldazabal,Fixed Income,ARS,34419.725514720056,0.0,1449.999942,PyMES
2025-10-17,Aldazabal,Fixed Income,ARS,34390.80137563206,0.0,1449.999942,RBALANCEADO
2025-10-17,Aldazabal,Fixed Income,ARS,359379.7465062243,0.0,1449.999942,PERF
2025-10-17,Aldazabal,Fixed Income,ARS,454114.0675162868,0.0,1449.999942,LIQUIDEZ PLUS
2025-10-17,Allaria,Fixed Income,ARS,21689.13997791043,0.0,1449.999942,EST
2025-10-17,Puente Hnos,Fixed Income,ARS,34482.7597931035,0.0,1449.999942,VAL
2025-10-17,Bull Market Brokers,Fixed Income,ARS,34482.76013103454,0.0,1449.999942,VAL
2025-10-17,Grit Capital Group,Fixed Income,ARS,383856.8429404806,0.0,1449.999942,LIQUIDEZ PLUS
2025-10-17,Grit Capital Group,Fixed Income,ARS,688353.4758100011,0.0,1449.999942,GEST
2025-10-17,Grit Capital Group,Fixed Income,ARS,688826.7516910011,0.0,1449.999942,GEST
2025-10-17,Comafi Bursátil,Fixed Income,ARS,689089.6827360011,0.0,1449.999942,GEST
2025-10-20,WIN Securities,Fixed Income,ARS,686.338981335,0.35003389742999996,1475.0000036875,RFIJA
2025-10-20,Alchemy Valores,Fixed Income,ARS,156610.16924237288,0.0,1475.0000036875,LIQUIDEZ PLUS
2025-10-20,Aldazabal,Fixed Income,ARS,517367.2987743783,0.0,1475.0000036875,PERF
2025-10-20,Puente Hnos,Fixed Income,ARS,517367.2987743783,0.0,1475.0000036875,PERF
2025-10-20,Allaria,Fixed Income,ARS,130801.64642553826,0.0,1475.0000036875,PyMES
2025-10-20,Allaria,Fixed Income,ARS,130801.647130623,0.0,1475.0000036875,PyMES
2025-10-20,Aldazabal,Fixed Income,ARS,517367.2986387851,0.0,1475.0000036875,PERF
2025-10-20,Puente Hnos,Fixed Income,ARS,517367.2986387851,0.0,1475.0000036875,PERF
2025-10-20,WIN Securities,Fixed Income,ARS,325423.72772203386,0.0,1475.0000036875,RCAP
2025-10-21,Grit Capital Group,Fixed Income,ARS,60774.93457962996,0.0,1490.5000001491,GESTII
2025-10-23,Allaria,Fixed Income,ARS,117417.09557542512,0.0,1479.0000480675,GESTII
2025-10-23,Allaria,Fixed Income,ARS,114945.75691335011,0.0,1479.0000480675,GESTII
2025-10-23,BTG Pactual,Fixed Income,ARS,167048.67611250016,0.0,1479.0000480675,INC
2025-10-23,Allaria,Fixed Income,ARS,114954.92324165262,0.0,1479.0000480675,PERF
2025-10-23,Allaria,Fixed Income,ARS,117426.46271508012,0.0,1479.0000480675,PERF
2025-10-28,Allaria,Fixed Income,ARS,620238.0871750001,0.0,1470.00001911,RCAP
2025-10-28,Puente Hnos,Fixed Income,ARS,533469.3808200001,0.0,1470.00001911,RCAP
2025-10-28,Aldazabal,Fixed Income,ARS,110764.10060088302,0.0,1470.00001911,RCAP
2025-10-28,Aldazabal,Fixed Income,ARS,17687.074341496605,0.0,1470.00001911,GESTII
2025-10-29,Cohen,Fixed Income,ARS,23002.55053832324,0.0,1436.0000620352,INC
2025-10-29,BTG Pactual,Fixed Income,ARS,208824.0404216984,0.0,1436.0000620352,RFIJA
2025-10-30,Aldazabal,Fixed Income,ARS,52167.323265083,0.0,1437.9999836068,LIQUIDEZ PLUS
2025-10-30,Aldazabal,Fixed Income,ARS,52130.34829943201,0.0,1437.9999836068,LIQUIDEZ PLUS
2025-10-30,Aldazabal,Fixed Income,ARS,150593.85159159606,0.0,1437.9999836068,BALANCEADO
2025-10-30,Aldazabal,Fixed Income,ARS,38459.488616463204,0.0,1437.9999836068,BALANCEADO
2025-11-03,Aldazabal,Fixed Income,ARS,67451.81859768015,0.0,1482.0000717288,LIQUIDEZ PLUS
2025-11-03,Grit Capital Group,Fixed Income,ARS,337333.00998887175,0.0,1482.0000717288,RETORNO TOTAL
2025-11-03,Allaria,Fixed Income,ARS,337672.04843400075,0.0,1482.0000717288,RETORNO TOTAL
2025-11-03,Aldazabal,Fixed Income,ARS,28434.479055620064,0.0,1482.0000717288,VAL
2025-11-03,Aldazabal,Fixed Income,ARS,40652.15727670009,0.0,1482.0000717288,GESTII
2025-11-03,Aldazabal,Fixed Income,ARS,674735.6211889498,0.0,1482.0000717288,PERF
2025-11-03,Aldazabal,Fixed Income,ARS,40490.88872850009,0.0,1482.0000717288,GESTII
2025-11-04,WIN Securities,Fixed Income,ARS,678.5591380875002,0.3494566665690001,1454.0000194836,VAL
2025-11-05,Aldazabal,Fixed Income,ARS,137831.05376964033,0.0,1452.0000720192,LIQUIDEZ PLUS
2025-11-05,Allaria,Fixed Income,ARS,68933.32991424017,0.0,1452.0000720192,GESTII
2025-11-05,Aldazabal,Fixed Income,ARS,69072.44836464018,0.0,1452.0000720192,GESTII
2025-11-05,Grit Capital Group,Fixed Income,ARS,275410.9367528407,0.0,1452.0000720192,LIQUIDEZ PLUS
2025-11-05,Aldazabal,Fixed Income,ARS,275598.0923909407,0.0,1452.0000720192,LIQUIDEZ PLUS
2025-11-05,Grit Capital Group,Fixed Income,ARS,275822.16262776067,0.0,1452.0000720192,LIQUIDEZ PLUS
2025-11-05,Aldazabal,Fixed Income,ARS,2066.1155104683294,0.0,1452.0000720192,VAL
2025-11-05,Allaria,Fixed Income,ARS,137753.19564678034,0.0,1452.0000720192,GESTII
2025-11-07,Alchemy Valores,Fixed Income,ARS,141342.7596113075,0.0,1414.999961795,INC
2025-11-07,Aldazabal,Fixed Income,ARS,152042.96403448866,0.0,1414.999961795,GESTII
2025-11-07,Aldazabal,Fixed Income,ARS,54527.80005882304,0.0,1414.999961795,GESTII
2025-11-07,Aldazabal,Fixed Income,ARS,43038.86998183748,0.0,1414.999961795,PERF
2025-11-07,Aldazabal,Fixed Income,ARS,54532.315818662275,0.0,1414.999961795,PERF
2025-11-07,Alchemy Valores,Fixed Income,ARS,10600.707600706737,0.0,1414.999961795,BALANCEADO
2025-11-07,Allaria,Fixed Income,ARS,141332.1592930001,0.0,1414.999961795,RCAP
2025-11-07,Aldazabal,Fixed Income,ARS,152054.30460016587,0.0,1414.999961795,PERF
2025-11-07,Allaria,Fixed Income,ARS,353356.900035336,0.0,1414.999961795,RMIXTA
2025-11-07,Aldazabal,Fixed Income,ARS,43038.86998183748,0.0,1414.999961795,GESTII
2025-11-10,Aldazabal,Fixed Income,ARS,292012.36176250986,0.0,1420.4999449556,LIQUIDEZ PLUS
2025-11-10,Max Capital,Fixed Income,ARS,283380.7219982554,0.0,1420.4999449556,LIQUIDEZ PLUS
2025-11-10,Grit Capital Group,Fixed Income,ARS,709333.9028826886,0.0,1420.4999449556,PERF
2025-11-10,Allaria,Fixed Income,ARS,492919.3714413594,0.0,1420.4999449556,LIQUIDEZ PLUS
2025-11-10,Banco Galicia,Licitaciones,ARS,211193.25000000402,0.0,1420.4999449556,RETORNO TOTAL
2025-11-10,Allaria,Fixed Income,ARS,352126.6239933817,0.0,1420.4999449556,RETORNO TOTAL
2025-11-10,Grit Capital Group,Fixed Income,ARS,130405.91846400248,0.0,1420.4999449556,RETORNO TOTAL
2025-11-10,Max Capital,Fixed Income,ARS,7158.384114064736,0.0,1420.4999449556,VAL
2025-11-10,Aldazabal,Fixed Income,ARS,36793.71064082205,0.0,1420.4999449556,GESTII
2025-11-10,Aldazabal,Fixed Income,ARS,20698.13538142657,0.0,1420.4999449556,GESTII
2025-11-10,Max Capital,Fixed Income,ARS,283380.7215829087,0.0,1420.4999449556,LIQUIDEZ PLUS
2025-11-10,Aldazabal,Fixed Income,ARS,292012.3615161177,0.0,1420.4999449556,LIQUIDEZ PLUS
2025-11-10,Banco Galicia,Licitaciones,ARS,287851.05001378973,0.0,1420.4999449556,LIQUIDEZ PLUS
2025-11-10,Banco Galicia,Licitaciones,ARS,281591.00000000536,0.0,1420.4999449556,LIQUIDEZ PLUS
2025-11-10,Grit Capital Group,Fixed Income,ARS,709333.9022843076,0.0,1420.4999449556,PERF
2025-11-10,Banco Galicia,Licitaciones,ARS,78824.84022447451,0.0,1420.4999449556,RBALANCEADO
2025-11-10,Banco Galicia,Licitaciones,ARS,196357.7586120345,0.0,1420.4999449556,RFIJA
2025-11-10,Max Capital,Fixed Income,ARS,26109.76297585092,0.0,1420.4999449556,PyMES
2025-11-11,Aldazabal,Fixed Income,ARS,422386.5028018385,0.0,1420.4999449556,LIQUIDEZ PLUS
2025-11-11,Cocos Capital,Fixed Income,ARS,334028.7411238378,0.0,1420.4999449556,LIQUIDEZ PLUS
2025-11-11,Aldazabal,Fixed Income,ARS,36864.80352636465,0.0,1420.4999449556,GESTII
2025-11-11,Aldazabal,Fixed Income,ARS,36861.17009433368,0.0,1420.4999449556,LIQUIDEZ PLUS
2025-11-12,Aldazabal,Fixed Income,ARS,84985.83555382436,0.0,1411.9999949168,RCAP
2025-11-17,WIN Securities,Fixed Income,ARS,968.7093998000021,0.4988824569750011,1387.0000644955,VAL
2025-11-17,Balanz Capital,Fixed Income,ARS,2162472.8626750046,0.0,1387.0000644955,GEST
